year,dimension,subgroup,pct_5aday,pct_active,pct_inactive,pct_obese,pct_overweight_obese,england_pct_5aday,england_pct_active,england_pct_inactive,england_pct_obese,england_pct_overweight_obese,above_national_obesity,activity_gap,obesity_gap,diet_gap,deprivation_rank,year_numeric
2018/19,Education,Level 1 and below,,55.81933,31.51373,27.92655,68.55714,,67.20808,21.39067,23.50096,61.99153,1,-11.388749999999995,6.565610000000007,,,2018
2018/19,Education,Level 2 and equivalent,,63.82744,23.89035,28.05202,65.95198,,67.20808,21.39067,23.50096,61.99153,1,-3.3806399999999925,3.9604500000000087,,,2018
2018/19,Education,Level 3 and equivalent,,69.41032,18.89613,25.63446,64.9435,,67.20808,21.39067,23.50096,61.99153,1,2.2022400000000033,2.951970000000003,,,2018
2018/19,Education,Level 4 and above,,74.96306,14.20868,19.08554,57.89734,,67.20808,21.39067,23.50096,61.99153,0,7.754980000000003,-4.0941899999999976,,,2018
2018/19,Education,No qualification,,45.21882,43.36072,33.81233,69.7807,,67.20808,21.39067,23.50096,61.99153,1,-21.989259999999994,7.789169999999999,,,2018
2018/19,Ethnicity,Asian,,54.81382,31.88667,16.96578,56.55671,,67.20808,21.39067,23.50096,61.99153,0,-12.394259999999996,-5.434819999999995,,,2018
2018/19,Ethnicity,Black,,58.83623,28.71024,34.3011,73.9809,,67.20808,21.39067,23.50096,61.99153,1,-8.371849999999995,11.989370000000008,,,2018
2018/19,Ethnicity,Chinese,,63.29862,22.94177,6.11805,35.30154,,67.20808,21.39067,23.50096,61.99153,0,-3.9094599999999957,-26.689989999999995,,,2018
2018/19,Ethnicity,Mixed,,68.46431,18.58531,22.17287,57.50673,,67.20808,21.39067,23.50096,61.99153,0,1.2562300000000022,-4.4848,,,2018
2018/19,Ethnicity,Other,,60.67119,24.95897,18.4814,53.09004,,67.20808,21.39067,23.50096,61.99153,0,-6.5368899999999925,-8.901489999999995,,,2018
2018/19,Ethnicity,White British,,69.06405,19.80542,24.28482,62.79408,,67.20808,21.39067,23.50096,61.99153,1,1.8559699999999992,0.8025500000000036,,,2018
2018/19,Ethnicity,White Other,,67.70616,21.36218,18.56697,57.33518,,67.20808,21.39067,23.50096,61.99153,0,0.49808000000000163,-4.656349999999996,,,2018
2018/19,Sex,Female,,65.10889,22.39396,23.01766,56.00376,,67.20808,21.39067,23.50096,61.99153,0,-2.099189999999993,-5.987769999999998,,,2018
2018/19,Sex,Male,,69.57114,20.20188,24.01014,67.89734,,67.20808,21.39067,23.50096,61.99153,1,2.3630600000000044,5.9058100000000024,,,2018
2018/19,Socioeconomic class,Intermediate occupations,,65.893,20.14455,22.00171,53.58553,,67.20808,21.39067,23.50096,61.99153,0,-1.3150799999999947,-8.405999999999999,,,2018
2018/19,Socioeconomic class,Long term unemployed or never worked,,49.8698,37.93961,28.60136,55.85348,,67.20808,21.39067,23.50096,61.99153,0,-17.338279999999997,-6.13805,,,2018
2018/19,Socioeconomic class,Lower supervisory and technical occupations,,66.64681,22.23972,25.32488,61.61807,,67.20808,21.39067,23.50096,61.99153,0,-0.5612699999999933,-0.37345999999999435,,,2018
2018/19,Socioeconomic class,"Managerial, administrative and professional occupations",,75.85759,13.52351,18.32622,52.78229,,67.20808,21.39067,23.50096,61.99153,0,8.649510000000006,-9.209239999999994,,,2018
2018/19,Socioeconomic class,Other/unclassified,,59.2044,29.90975,20.7333,53.42708,,67.20808,21.39067,23.50096,61.99153,0,-8.003679999999996,-8.56445,,,2018
2018/19,Socioeconomic class,Self-employed and small employers,,70.13018,19.93527,21.28594,58.1646,,67.20808,21.39067,23.50096,61.99153,0,2.9221000000000004,-3.8269299999999973,,,2018
2018/19,Socioeconomic class,Semi-routine and routine occupations,,59.46962,28.0181,26.09244,57.65452,,67.20808,21.39067,23.50096,61.99153,0,-7.738459999999996,-4.337009999999999,,,2018
2018/19,Socioeconomic class,Students,,77.22154,13.32169,17.83272,49.60177,,67.20808,21.39067,23.50096,61.99153,0,10.01346000000001,-12.389759999999995,,,2018
2018/19,Working status,Inactive,,59.34985,29.06867,30.22795,64.01955,,67.20808,21.39067,23.50096,61.99153,1,-7.858229999999992,2.028019999999998,,,2018
2018/19,Working status,Unemployed,,57.94886,30.4139,29.25645,61.61717,,67.20808,21.39067,23.50096,61.99153,0,-9.259219999999992,-0.3743599999999958,,,2018
2018/19,Working status,Working,,71.21617,17.30337,23.09568,63.06606,,67.20808,21.39067,23.50096,61.99153,1,4.00809000000001,1.0745300000000029,,,2018
2019/20,Age,18-24 yrs,,,,12.34732,37.76085,,66.38141,22.90233,24.35666,62.62869,0,,-24.86784,,,2019
2019/20,Age,19-24 yrs,,70.56832,19.74692,,,,66.38141,22.90233,24.35666,62.62869,0,4.1869099999999975,,,,2019
2019/20,Age,25-34 yrs,,68.62572,20.22207,20.35769,54.44854,,66.38141,22.90233,24.35666,62.62869,0,2.2443099999999987,-8.180149999999998,,,2019
2019/20,Age,35-44 yrs,,67.58763,20.78998,23.6559,61.64233,,66.38141,22.90233,24.35666,62.62869,0,1.2062200000000018,-0.9863599999999977,,,2019
2019/20,Age,45-54 yrs,,70.26905,19.20165,28.33745,67.6662,,66.38141,22.90233,24.35666,62.62869,1,3.8876399999999904,5.037510000000005,,,2019
2019/20,Age,55-64 yrs,,68.23816,21.67466,30.13947,71.51393,,66.38141,22.90233,24.35666,62.62869,1,1.856749999999991,8.885240000000003,,,2019
2019/20,Age,65-74 yrs,,66.13802,23.82457,28.27724,70.98881,,66.38141,22.90233,24.35666,62.62869,1,-0.2433900000000051,8.360120000000002,,,2019
2019/20,Age,75-84 yrs,,53.01215,35.82441,25.44852,70.7283,,66.38141,22.90233,24.35666,62.62869,1,-13.369260000000004,8.099610000000006,,,2019
2019/20,Age,85+ yrs,,27.48075,59.40525,18.6701,64.00292,,66.38141,22.90233,24.35666,62.62869,1,-38.90066,1.3742300000000043,,,2019
2019/20,Deprivation,Fifth less deprived decile,,68.7561,20.25177,22.98863,61.74604,,66.38141,22.90233,24.35666,62.62869,0,2.374690000000001,-0.8826499999999982,,6.0,2019
2019/20,Deprivation,Fifth more deprived decile,,68.05797,21.51204,23.29483,61.94923,,66.38141,22.90233,24.35666,62.62869,0,1.676559999999995,-0.6794599999999988,,5.0,2019
2019/20,Deprivation,Fourth less deprived decile,,69.40624,20.25436,22.64586,62.27902,,66.38141,22.90233,24.35666,62.62869,0,3.0248299999999944,-0.34966999999999615,,7.0,2019
2019/20,Deprivation,Fourth more deprived decile,,67.40183,22.24249,25.88547,63.50572,,66.38141,22.90233,24.35666,62.62869,1,1.0204200000000014,0.8770299999999978,,4.0,2019
2019/20,Deprivation,Least deprived decile,,73.44012,16.60251,17.64586,55.9731,,66.38141,22.90233,24.35666,62.62869,0,7.058709999999991,-6.655589999999997,,10.0,2019
2019/20,Deprivation,Most deprived decile,,54.88761,34.12155,33.62176,68.81162,,66.38141,22.90233,24.35666,62.62869,1,-11.4938,6.182930000000006,,1.0,2019
2019/20,Deprivation,Second least deprived decile,,71.85875,17.46994,20.25071,59.73354,,66.38141,22.90233,24.35666,62.62869,0,5.477339999999998,-2.895150000000001,,9.0,2019
2019/20,Deprivation,Second most deprived decile,,59.63015,28.88394,29.59109,65.67811,,66.38141,22.90233,24.35666,62.62869,1,-6.751260000000002,3.049420000000005,,2.0,2019
2019/20,Deprivation,Third less deprived decile,,70.76506,18.98946,21.93465,61.27898,,66.38141,22.90233,24.35666,62.62869,0,4.383650000000003,-1.3497100000000017,,8.0,2019
2019/20,Deprivation,Third more deprived decile,,63.71968,24.80028,25.69672,64.14745,,66.38141,22.90233,24.35666,62.62869,1,-2.6617300000000057,1.5187600000000074,,3.0,2019
2019/20,Disability,Disabled,,52.58758,35.40427,40.39458,72.14719,,66.38141,22.90233,24.35666,62.62869,1,-13.79383,9.518499999999996,,,2019
2019/20,Disability,Not disabled,,70.32603,19.25897,20.77784,60.70958,,66.38141,22.90233,24.35666,62.62869,0,3.9446200000000005,-1.9191099999999963,,,2019
2019/20,Education,Another type of qualification,,58.99066,32.45864,24.04393,65.41535,,66.38141,22.90233,24.35666,62.62869,1,-7.390750000000004,2.786660000000005,,,2019
2019/20,Education,Level 1 and below,,50.47362,38.7145,32.69614,68.83979,,66.38141,22.90233,24.35666,62.62869,1,-15.907790000000006,6.211099999999995,,,2019
2019/20,Education,Level 2 and equivalent,,62.66235,25.7658,30.29737,67.92091,,66.38141,22.90233,24.35666,62.62869,1,-3.719059999999999,5.2922200000000075,,,2019
2019/20,Education,Level 3 and equivalent,,67.60361,21.16246,26.99818,66.06786,,66.38141,22.90233,24.35666,62.62869,1,1.2222000000000008,3.439169999999997,,,2019
2019/20,Education,Level 4 and above,,74.39619,15.5275,19.90064,59.10671,,66.38141,22.90233,24.35666,62.62869,0,8.014780000000002,-3.5219799999999992,,,2019
2019/20,Education,No qualification,,45.79368,42.57447,35.5642,71.53697,,66.38141,22.90233,24.35666,62.62869,1,-20.58773,8.908279999999998,,,2019
2019/20,Ethnicity,Asian,,51.90676,34.46049,18.13383,59.90395,,66.38141,22.90233,24.35666,62.62869,0,-14.474650000000004,-2.724739999999997,,,2019
2019/20,Ethnicity,Black,,54.50808,30.2985,32.42601,68.52779,,66.38141,22.90233,24.35666,62.62869,1,-11.873330000000003,5.899099999999997,,,2019
2019/20,Ethnicity,Chinese,,60.35485,27.42892,4.90032,31.16751,,66.38141,22.90233,24.35666,62.62869,0,-6.0265600000000035,-31.46118,,,2019
2019/20,Ethnicity,Mixed,,71.06311,19.5458,23.35878,59.49522,,66.38141,22.90233,24.35666,62.62869,0,4.681699999999992,-3.1334699999999955,,,2019
2019/20,Ethnicity,Other,,56.78692,32.96415,21.53851,61.34728,,66.38141,22.90233,24.35666,62.62869,0,-9.59449,-1.281410000000001,,,2019
2019/20,Ethnicity,White British,,68.54551,21.06703,25.30697,63.45314,,66.38141,22.90233,24.35666,62.62869,1,2.1640999999999906,0.8244499999999988,,,2019
2019/20,Ethnicity,White Other,,65.99094,23.21776,20.17369,57.60979,,66.38141,22.90233,24.35666,62.62869,0,-0.39047000000000764,-5.018900000000002,,,2019
2019/20,Sex,Female,,64.70435,23.71106,24.01973,56.80249,,66.38141,22.90233,24.35666,62.62869,0,-1.6770599999999973,-5.8262,,,2019
2019/20,Sex,Male,,68.34531,21.86966,24.72208,68.37107,,66.38141,22.90233,24.35666,62.62869,1,1.9638999999999953,5.742380000000004,,,2019
2019/20,Socioeconomic class,Intermediate occupations,,66.65417,21.29129,22.9247,54.62302,,66.38141,22.90233,24.35666,62.62869,0,0.272759999999991,-8.005670000000002,,,2019
2019/20,Socioeconomic class,Long term unemployed or never worked,,46.04833,42.21554,32.41423,58.04536,,66.38141,22.90233,24.35666,62.62869,0,-20.333080000000002,-4.583329999999997,,,2019
2019/20,Socioeconomic class,Lower supervisory and technical occupations,,66.21003,23.9403,25.67655,62.7018,,66.38141,22.90233,24.35666,62.62869,1,-0.1713799999999992,0.07310999999999979,,,2019
2019/20,Socioeconomic class,"Managerial, administrative and professional occupations",,75.51445,14.32145,19.23269,53.43612,,66.38141,22.90233,24.35666,62.62869,0,9.133039999999994,-9.192569999999996,,,2019
2019/20,Socioeconomic class,Other/unclassified,,56.95583,32.90307,22.18543,53.33217,,66.38141,22.90233,24.35666,62.62869,0,-9.425580000000004,-9.296520000000001,,,2019
2019/20,Socioeconomic class,Self-employed and small employers,,67.80739,21.79059,21.72727,58.28587,,66.38141,22.90233,24.35666,62.62869,0,1.4259799999999956,-4.342819999999996,,,2019
2019/20,Socioeconomic class,Semi-routine and routine occupations,,58.42045,30.15404,27.39928,60.05114,,66.38141,22.90233,24.35666,62.62869,0,-7.96096,-2.5775500000000022,,,2019
2019/20,Socioeconomic class,Students,,73.44017,16.78786,22.40011,50.65237,,66.38141,22.90233,24.35666,62.62869,0,7.058759999999992,-11.976320000000001,,,2019
2019/20,Working status,Inactive,,58.44043,31.00262,29.54982,63.05713,,66.38141,22.90233,24.35666,62.62869,1,-7.940980000000003,0.42844000000000193,,,2019
2019/20,Working status,Unemployed,,56.69675,32.40436,31.70638,65.99416,,66.38141,22.90233,24.35666,62.62869,1,-9.684660000000001,3.365469999999995,,,2019
2019/20,Working status,Working,,70.80933,18.32482,23.34086,63.67854,,66.38141,22.90233,24.35666,62.62869,1,4.42792,1.0498499999999993,,,2019
2020/21,Age,16-24 yrs,27.98137,,,,,34.87023,65.9373,23.37551,25.20737,63.31274,0,,,-6.888860000000001,,2020
2020/21,Age,18-24 yrs,,,,12.02031,36.64413,34.87023,65.9373,23.37551,25.20737,63.31274,0,,-26.66861,,,2020
2020/21,Age,19-24 yrs,,69.36442,20.26194,,,34.87023,65.9373,23.37551,25.20737,63.31274,0,3.427120000000002,,,,2020
2020/21,Age,25-34 yrs,26.93797,66.97438,21.32698,21.74584,54.99843,34.87023,65.9373,23.37551,25.20737,63.31274,0,1.037080000000003,-8.314309999999999,-7.932259999999999,,2020
2020/21,Age,35-44 yrs,29.4436,67.09441,21.72129,25.22104,63.1283,34.87023,65.9373,23.37551,25.20737,63.31274,0,1.157110000000003,-0.18443999999999505,-5.426629999999999,,2020
2020/21,Age,45-54 yrs,33.78938,69.31438,20.05161,29.43822,69.20506,34.87023,65.9373,23.37551,25.20737,63.31274,1,3.3770800000000065,5.892320000000005,-1.080849999999998,,2020
2020/21,Age,55-64 yrs,37.86971,67.68854,21.76823,30.12982,72.0049,34.87023,65.9373,23.37551,25.20737,63.31274,1,1.75124000000001,8.692160000000008,2.9994799999999984,,2020
2020/21,Age,65-74 yrs,46.69234,67.92954,22.94893,29.07153,71.45327,34.87023,65.9373,23.37551,25.20737,63.31274,1,1.9922400000000096,8.140530000000005,11.822110000000002,,2020
2020/21,Age,75-84 yrs,47.83859,54.04965,35.09837,26.10743,70.80281,34.87023,65.9373,23.37551,25.20737,63.31274,1,-11.887649999999994,7.490069999999996,12.968360000000004,,2020
2020/21,Age,85+ yrs,35.79859,30.4997,59.15144,20.081,66.02955,34.87023,65.9373,23.37551,25.20737,63.31274,1,-35.43759999999999,2.7168100000000024,0.9283599999999979,,2020
2020/21,Deprivation,Fifth less deprived decile,36.82586,68.44906,21.68172,23.65504,62.77308,34.87023,65.9373,23.37551,25.20737,63.31274,0,2.5117600000000095,-0.5396599999999978,1.9556299999999993,6.0,2020
2020/21,Deprivation,Fifth more deprived decile,34.26499,65.87275,22.94025,25.81488,64.50425,34.87023,65.9373,23.37551,25.20737,63.31274,1,-0.064549999999997,1.191510000000001,-0.605240000000002,5.0,2020
2020/21,Deprivation,Fourth less deprived decile,37.07976,68.55166,20.53587,24.2046,62.46902,34.87023,65.9373,23.37551,25.20737,63.31274,0,2.614360000000005,-0.8437199999999976,2.209530000000001,7.0,2020
2020/21,Deprivation,Fourth more deprived decile,32.80001,63.95613,25.09623,26.32362,64.59153,34.87023,65.9373,23.37551,25.20737,63.31274,1,-1.9811699999999917,1.2787900000000079,-2.070219999999999,4.0,2020
2020/21,Deprivation,Least deprived decile,41.45991,73.2394,17.09412,19.12123,57.98792,34.87023,65.9373,23.37551,25.20737,63.31274,0,7.30210000000001,-5.3248199999999954,6.589680000000001,10.0,2020
2020/21,Deprivation,Most deprived decile,23.34336,52.93058,35.06778,36.67602,71.75269,34.87023,65.9373,23.37551,25.20737,63.31274,1,-13.006719999999994,8.439950000000003,-11.526869999999999,1.0,2020
2020/21,Deprivation,Second least deprived decile,38.87369,70.96837,19.11216,21.73921,60.73976,34.87023,65.9373,23.37551,25.20737,63.31274,0,5.03107,-2.572980000000001,4.003460000000004,9.0,2020
2020/21,Deprivation,Second most deprived decile,27.79442,57.98336,30.7262,31.41865,67.43204,34.87023,65.9373,23.37551,25.20737,63.31274,1,-7.953939999999996,4.119300000000003,-7.075810000000001,2.0,2020
2020/21,Deprivation,Third less deprived decile,38.53029,69.43186,19.92672,22.31322,61.45582,34.87023,65.9373,23.37551,25.20737,63.31274,0,3.494560000000007,-1.8569199999999952,3.6600600000000014,8.0,2020
2020/21,Deprivation,Third more deprived decile,30.20207,61.58999,27.34239,28.48548,64.69437,34.87023,65.9373,23.37551,25.20737,63.31274,1,-4.347309999999993,1.3816300000000084,-4.66816,3.0,2020
2020/21,Disability,Disabled,32.26917,51.86293,35.97468,40.50118,72.50255,34.87023,65.9373,23.37551,25.20737,63.31274,1,-14.074369999999995,9.189810000000001,-2.601059999999997,,2020
2020/21,Disability,Not disabled,35.76598,70.19319,19.45253,21.39543,61.1123,34.87023,65.9373,23.37551,25.20737,63.31274,0,4.255890000000008,-2.2004400000000004,0.8957499999999996,,2020
2020/21,Education,Another type of qualification,34.8755,56.63188,32.28117,27.20551,68.0025,34.87023,65.9373,23.37551,25.20737,63.31274,1,-9.305419999999991,4.68976,0.0052700000000029945,,2020
2020/21,Education,Level 1 and below,26.85178,55.21999,32.44973,30.70057,69.39008,34.87023,65.9373,23.37551,25.20737,63.31274,1,-10.71730999999999,6.0773399999999995,-8.018449999999998,,2020
2020/21,Education,Level 2 and equivalent,31.13106,61.33907,27.34157,30.66461,68.24118,34.87023,65.9373,23.37551,25.20737,63.31274,1,-4.598229999999994,4.928440000000002,-3.739169999999998,,2020
2020/21,Education,Level 3 and equivalent,30.70732,68.12541,20.7611,28.98398,67.19337,34.87023,65.9373,23.37551,25.20737,63.31274,1,2.188110000000009,3.8806300000000036,-4.16291,,2020
2020/21,Education,Level 4 and above,39.27611,73.73086,16.15618,20.46134,59.18766,34.87023,65.9373,23.37551,25.20737,63.31274,0,7.793560000000014,-4.125079999999997,4.405880000000003,,2020
2020/21,Education,No qualification,30.07774,42.83232,46.50925,36.03748,71.03258,34.87023,65.9373,23.37551,25.20737,63.31274,1,-23.10497999999999,7.719839999999998,-4.792490000000001,,2020
2020/21,Ethnicity,Asian,22.62256,52.71108,35.20421,18.01529,56.9379,34.87023,65.9373,23.37551,25.20737,63.31274,0,-13.22621999999999,-6.374839999999999,-12.24767,,2020
2020/21,Ethnicity,Black,21.52824,55.06983,31.56643,30.96223,71.9085,34.87023,65.9373,23.37551,25.20737,63.31274,1,-10.86746999999999,8.595760000000006,-13.34199,,2020
2020/21,Ethnicity,Chinese,30.3302,58.60705,28.03742,6.72124,37.47385,34.87023,65.9373,23.37551,25.20737,63.31274,0,-7.330249999999992,-25.83889,-4.540029999999998,,2020
2020/21,Ethnicity,Mixed,31.45507,70.22542,19.91094,23.53991,59.36612,34.87023,65.9373,23.37551,25.20737,63.31274,0,4.288120000000006,-3.946619999999996,-3.41516,,2020
2020/21,Ethnicity,Other,30.10601,54.70799,31.21729,27.46148,65.84383,34.87023,65.9373,23.37551,25.20737,63.31274,1,-11.229309999999991,2.531089999999999,-4.764219999999998,,2020
2020/21,Ethnicity,White British,36.55841,67.90727,21.64921,26.35108,64.32586,34.87023,65.9373,23.37551,25.20737,63.31274,1,1.9699700000000036,1.0131200000000078,1.6881800000000027,,2020
2020/21,Ethnicity,White Other,34.21737,67.66694,22.14429,20.3486,57.6999,34.87023,65.9373,23.37551,25.20737,63.31274,0,1.7296400000000034,-5.6128399999999985,-0.6528599999999969,,2020
2020/21,Sex,Female,38.35383,64.21073,24.24865,25.28771,58.27937,34.87023,65.9373,23.37551,25.20737,63.31274,0,-1.7265699999999953,-5.033369999999998,3.4836000000000027,,2020
2020/21,Sex,Male,31.18497,67.85522,22.35907,25.17961,68.25732,34.87023,65.9373,23.37551,25.20737,63.31274,1,1.9179200000000094,4.944580000000009,-3.6852599999999995,,2020
2020/21,Socioeconomic class,Intermediate occupations,32.63325,66.56647,20.38446,24.31529,55.67136,34.87023,65.9373,23.37551,25.20737,63.31274,0,0.629170000000002,-7.641379999999998,-2.2369800000000026,,2020
2020/21,Socioeconomic class,Long term unemployed or never worked,21.40461,48.81513,39.36107,31.9715,58.11504,34.87023,65.9373,23.37551,25.20737,63.31274,0,-17.12216999999999,-5.1976999999999975,-13.465619999999998,,2020
2020/21,Socioeconomic class,Lower supervisory and technical occupations,30.11452,63.88295,25.58486,26.74075,62.10067,34.87023,65.9373,23.37551,25.20737,63.31274,0,-2.0543499999999923,-1.212069999999997,-4.7557100000000005,,2020
2020/21,Socioeconomic class,"Managerial, administrative and professional occupations",38.08454,75.13773,14.96078,20.26263,54.61611,34.87023,65.9373,23.37551,25.20737,63.31274,0,9.200430000000011,-8.696629999999999,3.2143099999999976,,2020
2020/21,Socioeconomic class,Other/unclassified,33.23153,54.65379,34.85305,23.78392,56.85858,34.87023,65.9373,23.37551,25.20737,63.31274,0,-11.283509999999993,-6.454159999999995,-1.6387,,2020
2020/21,Socioeconomic class,Self-employed and small employers,35.35841,65.98876,23.7101,21.27532,57.75434,34.87023,65.9373,23.37551,25.20737,63.31274,0,0.051460000000005834,-5.558399999999999,0.48817999999999984,,2020
2020/21,Socioeconomic class,Semi-routine and routine occupations,26.60023,58.23255,30.3071,27.29104,59.36032,34.87023,65.9373,23.37551,25.20737,63.31274,0,-7.70474999999999,-3.9524199999999965,-8.27,,2020
2020/21,Socioeconomic class,Students,30.22276,72.94691,17.78441,22.11748,52.68985,34.87023,65.9373,23.37551,25.20737,63.31274,0,7.009610000000009,-10.622889999999998,-4.647469999999998,,2020
2020/21,Working status,Inactive,43.68086,59.62551,30.32498,32.43955,65.87629,34.87023,65.9373,23.37551,25.20737,63.31274,1,-6.311789999999995,2.5635499999999993,8.810630000000003,,2020
2020/21,Working status,Unemployed,22.3115,56.30907,32.3402,34.55845,64.54847,34.87023,65.9373,23.37551,25.20737,63.31274,1,-9.628229999999995,1.2357299999999967,-12.55873,,2020
2020/21,Working status,Working,32.3867,69.82072,19.11457,24.35161,64.71893,34.87023,65.9373,23.37551,25.20737,63.31274,1,3.883420000000001,1.4061900000000023,-2.483530000000002,,2020
2021/22,Age,16-24 yrs,24.37026,,,,,32.48794,67.30976,22.26142,25.92851,63.80687,0,,,-8.117680000000004,,2021
2021/22,Age,18-24 yrs,,,,12.45103,36.93175,32.48794,67.30976,22.26142,25.92851,63.80687,0,,-26.875120000000003,,,2021
2021/22,Age,19-24 yrs,,73.03435,18.20989,,,32.48794,67.30976,22.26142,25.92851,63.80687,0,5.724590000000006,,,,2021
2021/22,Age,25-34 yrs,24.5774,68.99829,20.46331,22.71927,56.17067,32.48794,67.30976,22.26142,25.92851,63.80687,0,1.68853,-7.636200000000002,-7.910540000000001,,2021
2021/22,Age,35-44 yrs,27.06828,68.19542,20.59958,26.71471,64.29739,32.48794,67.30976,22.26142,25.92851,63.80687,1,0.8856600000000014,0.4905199999999894,-5.41966,,2021
2021/22,Age,45-54 yrs,31.52813,70.76835,18.85919,29.61431,69.57376,32.48794,67.30976,22.26142,25.92851,63.80687,1,3.458590000000001,5.766889999999989,-0.9598100000000009,,2021
2021/22,Age,55-64 yrs,35.94976,68.46506,21.38043,31.84551,72.75471,32.48794,67.30976,22.26142,25.92851,63.80687,1,1.1552999999999969,8.94784,3.461819999999996,,2021
2021/22,Age,65-74 yrs,44.08796,68.15744,21.83119,28.75653,70.80394,32.48794,67.30976,22.26142,25.92851,63.80687,1,0.8476799999999969,6.997069999999994,11.60002,,2021
2021/22,Age,75-84 yrs,45.65958,55.25537,33.36832,26.44818,71.3543,32.48794,67.30976,22.26142,25.92851,63.80687,1,-12.054389999999998,7.547429999999991,13.171639999999996,,2021
2021/22,Age,85+ yrs,35.01299,32.03692,56.84671,21.00381,65.25532,32.48794,67.30976,22.26142,25.92851,63.80687,1,-35.272839999999995,1.448449999999994,2.5250500000000002,,2021
2021/22,Deprivation,Fifth less deprived decile,34.20381,69.18818,20.21614,24.64977,62.62044,32.48794,67.30976,22.26142,25.92851,63.80687,0,1.8784200000000055,-1.1864300000000014,1.7158699999999953,6.0,2021
2021/22,Deprivation,Fifth more deprived decile,31.77701,67.44391,22.5735,26.40727,63.95178,32.48794,67.30976,22.26142,25.92851,63.80687,1,0.13415000000000532,0.14490999999999588,-0.7109300000000012,5.0,2021
2021/22,Deprivation,Fourth less deprived decile,35.12286,71.03692,18.73255,23.897,63.20885,32.48794,67.30976,22.26142,25.92851,63.80687,0,3.727159999999998,-0.5980200000000053,2.634920000000001,7.0,2021
2021/22,Deprivation,Fourth more deprived decile,31.24898,65.82989,23.79469,27.95271,64.69031,32.48794,67.30976,22.26142,25.92851,63.80687,1,-1.4798699999999911,0.8834399999999931,-1.2389600000000023,4.0,2021
2021/22,Deprivation,Least deprived decile,38.58353,74.65904,15.45888,19.86626,59.1065,32.48794,67.30976,22.26142,25.92851,63.80687,0,7.349280000000007,-4.700370000000007,6.095590000000001,10.0,2021
2021/22,Deprivation,Most deprived decile,21.64517,53.86402,35.1708,36.10914,70.70503,32.48794,67.30976,22.26142,25.92851,63.80687,1,-13.44574,6.89815999999999,-10.842770000000002,1.0,2021
2021/22,Deprivation,Second least deprived decile,36.89747,72.22053,17.58693,21.67994,61.7725,32.48794,67.30976,22.26142,25.92851,63.80687,0,4.910769999999999,-2.0343700000000027,4.409529999999997,9.0,2021
2021/22,Deprivation,Second most deprived decile,24.90697,59.47849,29.68105,33.83378,68.16797,32.48794,67.30976,22.26142,25.92851,63.80687,1,-7.831269999999996,4.361099999999993,-7.580970000000001,2.0,2021
2021/22,Deprivation,Third less deprived decile,35.54097,70.78212,18.66744,23.56996,62.82374,32.48794,67.30976,22.26142,25.92851,63.80687,0,3.472360000000009,-0.9831300000000027,3.0530299999999997,8.0,2021
2021/22,Deprivation,Third more deprived decile,28.08495,62.09747,26.91484,29.68824,65.38505,32.48794,67.30976,22.26142,25.92851,63.80687,1,-5.212289999999996,1.5781800000000032,-4.402990000000003,3.0,2021
2021/22,Disability,Disabled,30.80804,53.06883,35.35032,41.3968,72.22475,32.48794,67.30976,22.26142,25.92851,63.80687,1,-14.240929999999999,8.417879999999997,-1.6799000000000035,,2021
2021/22,Disability,Not disabled,33.20861,71.96834,17.93383,21.90103,61.70171,32.48794,67.30976,22.26142,25.92851,63.80687,0,4.658580000000001,-2.105160000000005,0.7206699999999984,,2021
2021/22,Education,Another type of qualification,31.77769,58.04509,30.84186,28.73453,67.69828,32.48794,67.30976,22.26142,25.92851,63.80687,1,-9.264669999999995,3.8914099999999934,-0.710250000000002,,2021
2021/22,Education,Level 1 and below,26.98744,52.77785,34.42022,33.65552,68.09279,32.48794,67.30976,22.26142,25.92851,63.80687,1,-14.531909999999996,4.28591999999999,-5.500500000000002,,2021
2021/22,Education,Level 2 and equivalent,28.6339,62.42703,26.39169,31.45451,68.28781,32.48794,67.30976,22.26142,25.92851,63.80687,1,-4.882729999999995,4.48093999999999,-3.8540400000000012,,2021
2021/22,Education,Level 3 and equivalent,28.21553,69.92327,19.66476,30.20636,67.29044,32.48794,67.30976,22.26142,25.92851,63.80687,1,2.613510000000005,3.4835700000000003,-4.272410000000001,,2021
2021/22,Education,Level 4 and above,36.82844,74.85641,15.15248,21.12786,60.0978,32.48794,67.30976,22.26142,25.92851,63.80687,0,7.54665,-3.709070000000004,4.340499999999999,,2021
2021/22,Education,No qualification,27.7804,42.62225,46.96343,34.92997,70.97615,32.48794,67.30976,22.26142,25.92851,63.80687,1,-24.687509999999996,7.1692800000000005,-4.707540000000002,,2021
2021/22,Ethnicity,Asian,20.70118,56.47588,31.18496,17.99388,57.58526,32.48794,67.30976,22.26142,25.92851,63.80687,0,-10.83388,-6.221610000000005,-11.786760000000001,,2021
2021/22,Ethnicity,Black,20.08989,56.31124,31.01758,33.65952,70.79426,32.48794,67.30976,22.26142,25.92851,63.80687,1,-10.99852,6.987389999999991,-12.398050000000001,,2021
2021/22,Ethnicity,Chinese,26.0853,62.58465,25.73966,7.57792,33.07993,32.48794,67.30976,22.26142,25.92851,63.80687,0,-4.725109999999994,-30.726940000000006,-6.402640000000002,,2021
