Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Chinese,2016/17,32.70043,29.55326,35.85338,27.83505,37.57159,,873,,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Mixed,2016/17,59.24817,56.86881,61.63366,55.63119,63.05693,,1616,,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Other,2016/17,60.2599,57.28782,63.19188,55.90406,65.03699,,1084,,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Most deprived decile,2016/17,67.56682,66.79675,68.30495,66.38665,68.68844,,15119,,,Worse,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Second most deprived decile,2016/17,64.11831,63.35364,64.87068,62.89032,65.29579,,15756,,,Worse,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Third more deprived decile,2016/17,63.07289,62.33424,63.82483,61.96639,64.21738,,16304,,,Worse,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fourth more deprived decile,2016/17,61.06804,60.33088,61.80543,59.90527,62.19506,,16683,,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fifth more deprived decile,2016/17,61.44716,60.71194,62.1728,60.27663,62.58424,,16771,,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fifth less deprived decile,2016/17,60.32222,59.58415,61.04318,59.17065,61.50984,,16929,,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fourth less deprived decile,2016/17,59.58659,58.84899,60.3053,58.40449,60.75564,,17098,,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Third less deprived decile,2016/17,59.27574,58.5511,60.02218,58.14265,60.42496,,17132,,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Second least deprived decile,2016/17,58.36004,57.61015,59.11763,57.17944,59.57163,,17181,,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Least deprived decile,2016/17,57.01349,56.27683,57.75032,55.87654,58.20861,,17238,,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Level of education,No qualification,2016/17,69.44485,68.68034,70.19403,68.20557,70.57934,,14534,,,Worse,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Level of education,Another type of qualification,2016/17,64.07674,63.06516,65.05984,62.45564,65.625,,9024,,,Worse,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 1 and below,2016/17,65.55836,64.01375,67.08091,63.22049,67.87414,,3782,,,Worse,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 2 and equivalent,2016/17,65.0646,64.49405,65.6458,64.14255,65.95992,,26742,,,Worse,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 3 and equivalent,2016/17,64.1268,63.51881,64.74453,63.1776,65.06466,,23741,,,Worse,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 4 and above,2016/17,57.2674,56.93776,57.60512,56.72758,57.79631,,84213,,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,"Managerial, administrative and professional occupations",2016/17,52.18037,51.84913,52.51824,51.65137,52.7065,,84445,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Intermediate occupations,2016/17,50.92341,50.16811,51.67227,49.73161,52.12057,,16953,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Self-employed and small employers,2016/17,55.72663,54.81187,56.64797,54.233,57.13641,,11056,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Lower supervisory and technical occupations,2016/17,60.91403,60.00693,61.82479,59.47887,62.3615,,11552,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Semi-routine and routine occupations,2016/17,57.93819,57.14843,58.7153,56.75833,59.17691,,15381,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Long term unemployed or never worked,2016/17,55.40508,53.55859,57.26096,52.55208,58.30345,,2782,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Students,2016/17,50.72391,49.1204,52.33645,48.1583,53.21605,,3638,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Other/unclassified,2016/17,53.10993,51.48801,54.75368,50.50563,55.61982,,3461,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18-24 yrs,,,2016/17,33.42668,32.34802,34.48132,31.79027,35.13666,,7172,,,Not compared,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Male,18+ yrs,,,2016/17,67.20303,66.86985,67.53444,66.685,67.69961,,76287,,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Female,18+ yrs,,,2016/17,55.29029,54.96075,55.61353,54.77837,55.77809,,89926,,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,85+ yrs,,,2016/17,64.2187,62.504,65.89817,61.57541,66.73071,,3123,,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,25-34 yrs,,,2016/17,50.18642,49.51442,50.88311,49.09173,51.28568,,19873,,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,35-44 yrs,,,2016/17,59.93181,59.34498,60.52154,59.00551,60.86487,,25923,,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,45-54 yrs,,,2016/17,66.8466,66.32304,67.38818,65.99082,67.67929,,29198,,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,55-64 yrs,,,2016/17,71.165,70.67072,71.6607,70.36379,71.93755,,33233,,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,65-74 yrs,,,2016/17,71.9896,71.51968,72.46162,71.2687,72.73614,,33869,,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,75-84 yrs,,,2016/17,72.35026,71.61771,73.09362,71.17638,73.44091,,13822,,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,,,2016/17,61.31358,61.07826,61.54753,60.93927,61.68471,,166213,,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Working status,Inactive,2016/17,63.68193,63.29847,64.07129,63.09988,64.26988,,60428,,,Worse,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Working status,Unemployed,2016/17,61.43092,59.90842,62.96108,58.96718,63.85146,,3931,,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Working status,Working,2016/17,61.98697,61.6704,62.29877,61.50151,62.46217,,91188,,,Worse,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Disability,Disabled,2016/17,70.52884,69.98993,71.0621,69.69849,71.32837,,27794,,,Worse,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Disability,Not disabled,2016/17,59.43033,59.16126,59.69819,59.00254,59.85692,,131674,,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Ethnic groups,White British,2016/17,62.30948,62.06015,62.56636,61.92286,62.68746,,142038,,,Worse,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Ethnic groups,White Other,2016/17,56.89521,55.85388,57.95114,55.25466,58.44668,,8678,,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Asian,2016/17,56.29206,55.03093,57.5057,54.36338,58.27094,,6142,,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Black,2016/17,68.98101,66.93508,71.01158,65.7775,72.21948,,1987,,,Worse,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Chinese,2016/17,32.70043,29.55326,35.85338,27.83505,37.57159,,873,,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Mixed,2016/17,59.24817,56.86881,61.63366,55.63119,63.05693,,1616,,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Other,2016/17,60.2599,57.28782,63.19188,55.90406,65.03699,,1084,,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Most deprived decile,2016/17,67.56682,66.79675,68.30495,66.38665,68.68844,,15119,,,Worse,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Second most deprived decile,2016/17,64.11831,63.35364,64.87068,62.89032,65.29579,,15756,,,Worse,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Third more deprived decile,2016/17,63.07289,62.33424,63.82483,61.96639,64.21738,,16304,,,Worse,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fourth more deprived decile,2016/17,61.06804,60.33088,61.80543,59.90527,62.19506,,16683,,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fifth more deprived decile,2016/17,61.44716,60.71194,62.1728,60.27663,62.58424,,16771,,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fifth less deprived decile,2016/17,60.32222,59.58415,61.04318,59.17065,61.50984,,16929,,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fourth less deprived decile,2016/17,59.58659,58.84899,60.3053,58.40449,60.75564,,17098,,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Third less deprived decile,2016/17,59.27574,58.5511,60.02218,58.14265,60.42496,,17132,,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Second least deprived decile,2016/17,58.36004,57.61015,59.11763,57.17944,59.57163,,17181,,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Least deprived decile,2016/17,57.01349,56.27683,57.75032,55.87654,58.20861,,17238,,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Level of education,No qualification,2016/17,69.44485,68.68034,70.19403,68.20557,70.57934,,14534,,,Worse,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Level of education,Another type of qualification,2016/17,64.07674,63.06516,65.05984,62.45564,65.625,,9024,,,Worse,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Level of education,Level 1 and below,2016/17,65.55836,64.01375,67.08091,63.22049,67.87414,,3782,,,Worse,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Level of education,Level 2 and equivalent,2016/17,65.0646,64.49405,65.6458,64.14255,65.95992,,26742,,,Worse,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Level of education,Level 3 and equivalent,2016/17,64.1268,63.51881,64.74453,63.1776,65.06466,,23741,,,Worse,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Level of education,Level 4 and above,2016/17,57.2674,56.93776,57.60512,56.72758,57.79631,,84213,,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,"Managerial, administrative and professional occupations",2016/17,52.18037,51.84913,52.51824,51.65137,52.7065,,84445,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Intermediate occupations,2016/17,50.92341,50.16811,51.67227,49.73161,52.12057,,16953,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Self-employed and small employers,2016/17,55.72663,54.81187,56.64797,54.233,57.13641,,11056,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Lower supervisory and technical occupations,2016/17,60.91403,60.00693,61.82479,59.47887,62.3615,,11552,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Semi-routine and routine occupations,2016/17,57.93819,57.14843,58.7153,56.75833,59.17691,,15381,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Long term unemployed or never worked,2016/17,55.40508,53.55859,57.26096,52.55208,58.30345,,2782,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Students,2016/17,50.72391,49.1204,52.33645,48.1583,53.21605,,3638,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Other/unclassified,2016/17,53.10993,51.48801,54.75368,50.50563,55.61982,,3461,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18-24 yrs,,,2016/17,33.42668,32.34802,34.48132,31.79027,35.13666,,7172,,,Similar,Not compared,20160000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Male,18+ yrs,,,2017/18,68.0167,67.66677,68.36119,67.48964,68.54694,,69990,,,Not compared,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Female,18+ yrs,,,2017/18,55.58129,55.2389,55.92322,55.04548,56.10932,,81687,,,Not compared,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,85+ yrs,,,2017/18,63.82398,62.04025,65.57946,61.1034,66.65517,,2882,,,Not compared,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,25-34 yrs,,,2017/18,53.09731,52.37808,53.83348,51.92223,54.22894,,18208,,,Not compared,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,35-44 yrs,,,2017/18,60.05719,59.415,60.69496,59.07567,61.03857,,23282,,,Not compared,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,45-54 yrs,,,2017/18,67.77872,67.21551,68.32571,66.9117,68.63326,,26662,,,Not compared,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,55-64 yrs,,,2017/18,70.98052,70.47528,71.50266,70.2127,71.8112,,30466,,,Not compared,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,65-74 yrs,,,2017/18,70.58466,70.074,71.08627,69.7985,71.39379,,31217,,,Not compared,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,75-84 yrs,,,2017/18,72.47132,71.69275,73.23376,71.29761,73.71584,,12654,,,Not compared,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,,,2017/18,61.86629,61.61842,62.10961,61.48592,62.25071,,151677,,,Not compared,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Working status,Inactive,2017/18,63.9382,63.53977,64.33755,63.30564,64.55906,,55529,,,Worse,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Working status,Unemployed,2017/18,61.8391,60.17512,63.49638,59.08816,64.46259,,3312,,,Similar,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Working status,Working,2017/18,63.14206,62.82061,63.47146,62.61404,63.66253,,83740,,,Worse,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Disability,Disabled,2017/18,70.93363,70.37293,71.49412,70.06182,71.86118,,25065,,,Worse,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Disability,Not disabled,2017/18,59.79515,59.52557,60.0705,59.36881,60.2339,,120565,,,Better,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,White British,2017/18,62.79386,62.52607,63.05626,62.39448,63.21091,,129957,,,Worse,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,White Other,2017/18,57.47882,56.41487,58.52518,55.70743,59.20865,,8340,,,Better,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Asian,2017/18,56.34836,55.01022,57.73006,54.27401,58.58896,,4890,,,Better,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Black,2017/18,72.56636,70.43531,74.66747,69.1052,75.87672,,1654,,,Worse,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Chinese,2017/18,32.8384,29.4197,36.30229,27.93522,38.05668,,741,,,Better,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Mixed,2017/18,58.1312,55.67602,60.58673,54.46422,62.11735,,1568,,,Better,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Other,2017/18,59.07742,56.06996,62.13992,54.52675,64.09486,,972,,,Similar,Not compared,20170000,,,1y
93088,"Overweight (including obesity) prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Most deprived decile,2017/18,67.30028,66.51197,68.0884,66.08471,68.58933,,13575,,,Worse,Not compared,20170000,,,1y
